-16.1535	-13.7612
-15.1708	-15.9111
-18.1629	-20.3091
-15.258	-20.4798
-13.4251	-12.8096
-10.2775	-20.4757
-8.69795	-24.0187
-9.74006	-25.9252
-11.6703	-24.959
-12.0693	-25.6568
-12.8883	-24.4027
-12.5483	-24.8754
-12.0107	-24.8108
-10.3562	-23.9288
-8.50335	-21.7745
-7.72406	-12.7954
-7.05418	-11.1911
-5.96958	-10.3707
-4.48711	-10.6979
-3.84498	-9.57832
-3.32583	-11.2744
-4.23181	-12.1011
-4.66061	-8.63799
-4.96314	-3.36862
-7.5689	-8.52646
-11.8339	-9.24931
-11.7131	-7.81823
-10.2651	-5.80669
-10.7373	-7.62375
-21.0502	-13.4313
-22.428	-17.7256
-20.7681	-16.8982
-20.5045	-16.6588
-22.6823	-16.0119
-21.1639	-17.1602
-21.7451	-17.0326
-19.4424	-17.279
-17.6096	-15.0968
-19.352	-17.1774
-20.3135	-15.1187
-16.2657	-6.65438
-14.6673	-11.5069
-13.2204	-9.45166
-11.2153	-6.4383
-10.0157	-5.33777
-9.47221	-2.86042
-11.9021	1.96439
-15.1845	-0.0389218
-17.6653	-3.20784
-22.1181	-3.38143
-24.7364	-10.1153
-27.7779	-10.9734
-27.0806	-8.8602
-26.0422	-9.97453
-24.2927	-7.86751
-23.3504	-7.90827
-22.3926	-8.6945
-24.3194	-13.3765
-24.1617	-12.2378
-21.7787	-15.6156
-10.5942	-13.3906
-7.04678	-22.4505
-9.42814	-23.9661
-9.59389	-24.8018
-8.88311	-24.8163
-6.83717	-21.8338
-4.54638	-17.0665
-11.1325	-4.20134
-18.0642	-3.44423
-23.2643	-7.57742
-26.0471	-6.11998
-26.2034	-7.34871
-27.1183	-8.92648
-20.9725	-4.99852
-9.54206	-3.37561
-11.1202	-9.09943
-12.05	-11.2748
-12.9952	-9.05692
-10.4977	-10.1084
-10.6942	-12.7271
-10.4857	-15.0229
-8.51342	-15.9588
-8.18821	-14.8838
-7.02277	-12.9591
-5.98498	-13.5556
-5.82968	-13.6393
-9.07631	-20.5826
-9.1221	-24.6083
-9.19826	-24.7073
-8.81826	-22.7542
-7.40084	-21.4525
-5.99869	-18.5501
-3.82797	-14.8317
-3.68151	-13.0357
-8.37502	-10.0716
-10.2352	-10.6291
-10.5825	-17.6893
-8.09795	-18.6096
-4.9216	-11.339
-1.48765	-13.6868
-1.58295	-16.2156
-2.4084	-15.6463
-2.80908	-14.6532
-2.88805	-13.5673
-1.86651	-11.9147
-0.375581	-11.9131
-1.67081	-7.67683
-5.18661	-9.37533
-14.8221	-5.48414
-21.9508	-12.3414
-25.401	-14.1685
-27.7013	-16.0818
-27.7239	-12.4401
-28.0558	-15.8577
-27.9673	-13.1699
-20.6643	-9.28994
-21.525	-12.8325
-14.4769	-3.26324
-11.9519	-2.10056
-12.2081	-4.22307
-12.4934	-6.04641
-12.719	-5.39807
-10.8364	-6.95039
-8.4432	-9.1012
-6.0154	-10.6388
-3.37087	-10.8975
-1.72461	-12.0972
-2.00292	-10.5618
0.613884	-11.2175
-0.982157	-10.1015
-1.42227	-9.99444
-3.32675	-12.1627
-4.59008	-12.7788
-6.88111	-14.2513
-8.86108	-14.7392
-8.60435	-12.6868
-12.2727	-4.31475
-19.5849	-4.64342
-15.3773	-4.42138
-7.9795	-18.8018
-10.2272	-21.0186
-10.2622	-22.9092
-13.5236	-21.8569
-12.409	-23.6568
-13.9699	-21.6148
-14.0879	-19.2984
-14.5714	-16.2589
-14.3943	-12.239
-14.9397	-6.64308
-15.6057	-0.023792
-16.4188	3.85516
-16.7219	6.34433
-16.2661	7.76164
-13.8184	5.41458
-11.1787	3.44355
-10.3947	0.680746
-9.04889	1.69687
-8.59782	0.593408
-7.58779	-0.948591
-8.03979	-2.6314
-7.79909	-3.14595
-8.3176	-3.74295
-9.27694	-3.328
-12.3075	-0.118644
-19.2593	-1.44367
-26.4886	-9.43009
-28.9295	-7.4206
-28.3608	-6.7599
-31.1335	-9.68905
-31.7283	-10.7613
-31.7863	-10.7545
-30.5127	-6.57474
-27.9344	-7.01964
-25.3227	-9.42332
-19.8612	-9.00166
-15.3886	-12.6165
-9.38772	-17.5772
-8.418	-22.4803
-10.1171	-23.8617
-12.8849	-23.7277
-12.1998	-23.0622
-12.0882	-26.0871
-8.55654	-24.4383
-10.4797	-28.831
-8.03709	-24.9682
-7.38795	-27.0557
-4.80766	-28.3606
-5.79819	-23.2428
-4.89027	-21.0447
-5.38132	-17.0309
-5.52089	-15.4618
-7.52706	-11.2628
-9.69175	-8.36352
-11.1639	-11.0001
-13.544	-11.531
-14.1672	-13.1484
-16.7221	-16.0993
-18.7343	-14.3261
-18.4225	-14.4107
-18.5636	-16.9839
-19.9788	-15.0019
-21.6392	-17.3808
-19.1574	-17.106
-22.2667	-20.3274
-16.2069	-11.8135
-19.3941	-17.4836
-19.9226	-16.7511
-22.9751	-20.6956
-21.0194	-20.357
-20.7295	-18.0108
-19.7768	-15.3923
-19.4479	-17.9321
-16.6434	-17.5691
-10.9131	-9.37149
-2.85322	-4.15312
-3.38584	-2.05865
-3.88545	-1.14973
-3.94684	-4.27157
-2.8167	-3.46678
-5.52476	-0.663189
-12.3669	-4.63351
-11.1593	-0.350341
-10.9413	3.7618
-10.5658	0.582212
-10.7928	0.736845
-10.3332	3.01617
-9.0961	3.72648
-12.0413	3.75531
-15.6372	-1.51295
-19.0774	-2.93672
-22.1944	-5.39611
-24.8301	-10.7435
-27.4341	-9.08342
-25.6082	-9.74793
-27.357	-10.2286
-26.8253	-9.83708
-28.4441	-13.2138
-25.2968	-12.4601
-15.7825	-6.54307
-11.5585	-9.60294
-9.7064	-13.6438
-10.7894	-14.7038
-11.1436	-16.2996
-12.0374	-16.1676
-12.4521	-15.3416
-11.8837	-15.011
-11.4521	-13.4152
-9.63674	-12.0744
-6.3092	-12.0669
-5.75058	-12.7948
-4.93489	-12.5435
-4.73414	-12.3541
-4.47491	-11.6104
-4.60561	-10.3893
-4.14922	-10.5015
-4.44256	-9.77738
-2.84277	-8.05876
-3.76128	-7.56503
-7.29345	-0.624064
-13.9334	5.17766
-9.64177	2.22725
-21.3685	-6.07664
-20.092	0.0730871
-16.0401	2.78261
-15.0591	-2.76863
-14.8328	-0.753287
-16.8975	-0.525122
-18.5205	-0.515771
-17.6308	-7.05395
-12.873	-12.1926
-15.4838	-19.3286
-15.124	-22.7155
-14.5258	-24.84
-13.5434	-26.4467
-12.1713	-28.3275
-9.97858	-28.3304
-7.55026	-27.3943
-6.01942	-20.556
-10.0512	-9.2536
-20.8221	-9.95238
-26.3802	-12.1504
-30.0324	-12.1929
-28.8699	-17.8219
-27.7511	-10.3811
-28.2821	-10.4721
-26.5892	-9.91374
-12.021	-8.68296
-17.3893	-5.10857
-19.9999	-1.51674
-19.9687	-0.214747
-18.3053	0.588568
-13.8981	2.95459
-7.97608	-3.68349
-10.1784	-5.23478
-14.3325	-9.38169
-18.6874	-9.2436
-20.2606	-12.0118
-20.3017	-16.6347
-17.2292	-12.4565
-13.1029	-19.719
-10.6036	-23.3146
-9.88304	-26.0001
-9.1718	-27.0382
-7.98282	-23.5063
-5.54271	-19.871
-7.6632	-15.8712
-8.47051	-13.837
-7.81187	-14.7044
-6.30741	-13.8352
-7.03384	-13.1002
-6.86996	-12.5285
-6.69414	-12.5215
-5.26987	-13.5943
-4.60481	-12.5153
-2.51173	-13.0939
-4.32092	-11.1742
-3.82574	-11.9421
-4.07915	-11.001
-4.63051	-11.9064
-4.19661	-11.8098
-5.44829	-6.54023
-5.14481	-4.50167
-4.48863	-2.22395
-3.21732	-0.874459
-3.5231	-4.11601
-3.8453	-4.44149
-4.69451	-2.8479
-5.02193	-5.20487
-9.60448	-3.51742
-8.85756	-7.27376
-12.9084	-7.47882
-32.0115	-16.025
-29.8433	-10.6814
-23.2441	-11.7
-20.2182	-7.74516
-16.9517	-4.40696
-10.5599	0.723107
-15.6781	-2.77042
-13.7341	-7.06817
-10.3735	-13.3518
-11.508	-11.8767
-12.8291	-10.6314
-12.9867	-7.74425
-11.4584	-1.13692
-10.6417	-4.80838
-12.9796	-8.5152
-15.6982	-12.6542
-16.8779	-12.8805
-16.426	-12.9722
-18.1011	-16.7266
-17.1846	-15.6282
-16.663	-13.1354
-23.8115	-18.0896
-19.7259	-15.6196
-17.0641	-14.6153
-10.3264	-17.7414
-9.57763	-20.5449
-10.1519	-22.9988
-10.6129	-23.5289
-8.34386	-24.1672
-4.9873	-21.6136
-4.7073	-13.8982
-8.73768	-6.01244
-19.112	-5.77879
-24.616	-12.2823
-23.9429	-13.6981
-23.8028	-11.8973
-23.0231	-12.4644
-23.5398	-13.8179
-20.8261	-14.4441
-23.9974	-11.9808
-23.1255	-10.3878
-25.7813	-11.1597
-24.861	-4.43277
-26.0766	-5.0043
-24.9631	-6.31315
-18.8735	-6.31386
-8.91019	-12.2987
-9.77786	-12.5348
-16.7494	-15.6314
-11.8752	-9.60369
-3.61525	-15.8439
-2.34389	-17.9678
-0.872469	-17.1677
-0.730821	-14.5116
-1.68995	-12.6313
0.0627541	-12.7239
0.58306	-11.9051
-0.478834	-12.6619
-0.866875	-13.533
-2.3168	-15.1896
-3.75176	-17.6226
-4.89657	-20.7479
-6.62425	-22.5002
-8.65572	-23.5611
-8.95492	-25.9775
-9.25105	-27.3868
-6.33324	-21.383
-7.51356	-26.3778
-6.75858	-23.4747
-7.23771	-24.278
-6.64709	-24.6148
-6.3433	-25.1439
-6.49666	-23.0841
-6.70618	-21.156
-6.28788	-17.9739
-6.30866	-15.3316
-10.4133	-14.9634
-14.7085	-18.2921
-16.9622	-17.9053
-14.4062	-14.6496
-15.0605	-16.1258
-17.3465	-16.6931
-16.1409	-17.6725
-20.5546	-15.3309
-22.72	-15.314
-22.2963	-17.2179
-25.6382	-14.2319
-27.4027	-12.7395
-27.7669	-11.904
-25.8147	-12.9306
-26.3052	-14.9678
-25.0435	-14.7326
-25.7147	-13.5231
-29.0039	-14.1098
-27.8114	-11.5871
-25.035	-12.5893
-21.9507	-9.94489
-22.3032	-7.65977
-23.5913	-11.9364
-24.4388	-11.7152
-20.8711	-11.3781
-19.96	-17.5764
-20.6331	-18.9868
-22.8854	-19.8359
-20.3887	-15.1333
-20.3621	-17.9503
-19.4222	-14.7126
-21.1825	-13.5909
-20.0948	-17.3791
-20.033	-17.888
-21.4638	-16.6694
-18.4991	-16.8695
-19.9869	-17.1835
-15.8868	-10.0938
-20.7958	-17.3235
-21.6038	-19.2221
-20.248	-15.9812
-20.6015	-16.8452
-20.6601	-18.483
-19.3793	-13.5011
-19.7277	-17.3115
-20.6542	-19.0829
-23.2121	-17.832
-19.8483	-17.3497
-13.9838	-10.1245
-4.58497	-4.19261
-2.87863	-2.48585
-3.91296	-3.76933
-12.1167	-3.35068
-13.8451	-8.96653
-8.27876	-13.553
-8.51215	-13.7417
-7.92033	-14.0275
-7.3069	-12.7263
-7.33498	-12.5266
-6.68298	-9.55321
-5.87923	-8.12785
-7.009	-5.46651
-9.59891	-5.06064
-13.8559	-3.99112
-16.4677	-7.62035
-19.8929	-4.99919
-19.4884	-7.33236
-20.9369	-7.45299
-20.3491	-6.92207
-21.6521	-8.45339
-17.7761	-7.79196
-9.48631	-9.31893
-5.98445	-13.3015
-5.37684	-16.2106
-6.30144	-19.0384
-7.67295	-21.8151
-8.69111	-23.2557
-9.20157	-25.0777
-8.11344	-25.9812
-8.16985	-23.1221
-5.57577	-23.3235
-5.19765	-18.8725
-4.30579	-15.0669
-3.47665	-10.0798
-5.69686	-9.54043
-2.03471	-8.97035
-1.82491	-6.51934
-1.45634	-6.71361
-2.9086	-2.8767
-9.33566	3.8269
-15.0796	4.92461
-17.6204	6.43734
-14.2072	0.261658
-9.798	-5.75817
-6.9625	-7.46722
-7.14217	-9.74544
-6.39551	-10.8683
-5.76848	-11.899
-5.36765	-12.9018
-6.18498	-12.029
-5.42136	-11.5248
-5.57778	-8.44419
-6.64805	-5.91776
-11.8043	-4.86674
-20.1902	-7.04587
-23.9557	-10.517
-26.8783	-13.9918
-27.2075	-9.7803
-31.7417	-9.9647
-28.5972	-7.75438
-24.703	-3.46411
-22.7503	-4.27128
-24.2494	-7.3784
-24.3205	-11.6219
-19.788	-11.2501
-19.8146	-14.238
-20.3338	-14.5299
-12.1421	-8.46897
-14.9905	-11.616
-11.098	-15.254
-13.3648	-10.3589
-15.6175	-9.49855
-14.6742	-11.8148
-12.7456	-15.6406
-12.5568	-15.0404
-13.0418	-12.9841
-12.7275	-11.6715
-11.7193	-9.23307
-10.3364	-8.14535
-8.9983	-6.9008
-8.29465	-4.77158
-9.61982	-2.50994
-9.27402	-2.73023
-10.4546	-1.25801
-11.3347	-0.694025
-11.3033	2.01358
-9.75698	-1.93852
-9.34744	-3.26821
-10.7565	-2.53111
-8.48982	-7.54395
-6.20961	-8.43545
-3.77543	-15.1844
-4.38311	-16.4837
-5.33229	-18.1509
-4.46268	-20.993
-4.10096	-23.2069
-4.50901	-25.7907
-3.45348	-27.8134
-4.47018	-24.1214
-0.181915	-24.7358
1.25003	-19.0053
0.783695	-14.3442
0.189639	-12.5886
-0.527406	-12.9134
-1.24496	-12.5454
-0.57348	-10.1925
-1.57026	-9.97217
0.128069	-10.9049
-0.9246	-16.7571
-4.03549	-21.065
-5.80788	-23.8217
-7.84407	-24.9319
-8.40555	-26.0311
-9.97834	-23.4604
-10.9546	-19.0276
-8.56876	-18.211
-3.8818	-11.1879
-3.23144	-10.6718
-1.51797	-11.865
-4.52467	-9.22426
-4.87434	-7.98386
-4.21266	-9.86934
-6.37858	-11.5552
-8.90783	-12.9171
-9.19436	-15.3632
-10.2056	-18.4448
-10.2572	-20.5193
-10.3114	-16.5369
-6.50971	-17.7488
-7.74343	-17.4364
-5.56171	-20.8283
-5.75607	-22.517
-7.97912	-20.4545
-8.60366	-19.315
-10.0828	-19.6983
-10.6123	-19.1107
-13.7401	-20.8256
-13.0313	-17.8755
-20.5077	-13.1961
-19.0133	-15.7869
-17.6512	-16.6504
-18.7408	-17.5557
-19.6666	-17.4154
-18.8031	-16.7658
-19.7176	-20.0086
-22.4087	-17.364
-21.6306	-15.7636
-22.9075	-19.3658
-20.1537	-16.28
-20.0509	-19.5921
-20.3325	-19.0979
-21.7974	-20.5807
-19.7039	-14.8102
-21.287	-17.7305
-20.875	-14.6217
-18.859	-17.4026
-21.5138	-17.8021
-21.1695	-17.5438
-23.3992	-19.6841
-22.713	-15.5533
-22.2245	-16.7205
-21.5525	-17.4838
-21.8651	-15.4158
-21.3325	-16.7722
-16.4331	-11.5854
-27.9994	-14.0593
-26.5142	-13.6175
-21.4314	-12.047
-16.6988	-11.2815
-4.53782	-12.0439
-3.03811	-11.1219
-4.55318	-11.0371
-3.18953	-13.6828
-3.43272	-14.2928
-4.34321	-15.1988
-5.02954	-14.3231
-4.66678	-15.3292
-5.58482	-14.8823
-6.82948	-13.1378
-7.96876	-9.54798
-8.40317	-8.74537
-8.14923	-8.22681
-7.65036	-8.12156
-7.44505	-7.63256
-6.60307	-7.91879
-6.19351	-7.87529
-5.43354	-6.6798
-9.79385	-8.50145
-11.0878	-16.443
-12.7246	-16.8823
-14.6505	-13.9017
-15.0524	-10.2189
-14.35	-15.3628
-14.5151	-19.7605
-15.8599	-20.8031
-16.0147	-21.6874
-15.2266	-24.3482
-15.1208	-25.4862
-14.5764	-26.9232
-14.9322	-25.7687
-14.5252	-25.7255
-13.861	-23.7261
-11.643	-22.0073
-7.99132	-17.8414
-4.78991	-13.3624
-5.63098	-10.8818
-8.05237	-15.3578
-12.4084	-16.3058
-14.8395	-16.0817
-15.2967	-19.0625
-19.0977	-23.4727
-18.3146	-21.4103
-20.0585	-19.4781
-21.4756	-20.7645
-14.1976	-14.3995
-9.12268	-16.7393
-7.92956	-20.8201
-10.6635	-17.5615
-10.3086	-11.8101
-9.79584	-18.9546
-11.5751	-19.3072
-11.2903	-22.9219
-11.1359	-24.5744
-11.3007	-26.8668
-12.9158	-26.1024
-13.8621	-25.6501
-8.53486	-31.09
-7.07987	-25.3647
-7.29689	-28.1304
-6.5839	-24.6048
-6.90503	-20.9625
-6.80923	-18.3154
-5.47156	-17.3209
-9.11918	-13.844
-14.2255	-19.0106
-13.9796	-19.4037
-13.8463	-18.8844
-16.6971	-17.0271
-17.7456	-17.0616
-22.3513	-16.4038
-20.6172	-14.9004
-19.6276	-12.716
-22.8874	-7.78406
-22.2026	-7.4031
-16.8523	-1.97495
-14.6499	3.92425
-14.0195	3.49551
-10.4014	-0.960186
-11.0922	-2.25906
-11.5482	-4.55152
-12.2674	-6.77212
-14.0174	-6.40625
-14.481	-6.31766
-13.6652	-7.70066
-13.1682	-8.65626
-11.4975	-11.0995
-10.5808	-14.8172
-8.17478	-18.463
-7.62933	-18.9773
-6.41303	-18.9471
-7.44166	-16.7772
-5.73005	-14.9761
-3.84119	-9.16493
-5.70084	-8.97925
-11.6749	-5.96283
-18.4079	-8.55967
-23.2661	-10.9183
-26.7706	-16.0508
-27.6183	-14.7638
-27.2463	-13.5692
-28.0244	-10.5715
-27.1042	-11.8496
-25.4527	-12.8824
-23.7884	-13.2454
-18.9989	-15.982
-12.2489	-11.5969
-9.2539	-13.9843
-10.2292	-16.0572
-11.7087	-15.9671
-10.7465	-17.4348
-10.7038	-17.9306
-8.61433	-17.6171
-9.45054	-15.5629
-12.7507	-6.26611
-12.691	-4.35751
-10.1063	-7.41962
-4.18312	-11.4095
-3.26168	-9.28802
-8.7652	-9.21863
-13.2871	-13.2741
-15.0181	-15.1444
-17.381	-15.4335
-16.4828	-15.3336
-19.2668	-15.6503
-19.8465	-16.8414
-21.5389	-21.0584
-21.2769	-21.7289
-21.1193	-20.2446
-18.5216	-20.91
-11.9207	-14.9762
-8.07278	-16.4073
-8.19952	-19.4845
-8.29776	-23.4437
-8.80644	-26.6156
-9.23013	-25.6799
-8.71244	-26.8181
-8.86256	-25.8779
-8.39232	-26.3435
-8.67639	-26.0829
-7.98688	-25.8449
-7.9275	-21.2819
-8.30354	-9.58045
-10.1214	-1.38223
-13.8283	0.520981
-13.0167	-2.19249
-11.4152	-6.66669
-12.1238	-5.44551
-13.6	-1.48158
-15.2002	0.0494784
-10.4291	2.53242
-12.2561	3.26612
-9.82135	6.52534
-9.56363	5.62671
-9.06759	4.79535
-10.0494	4.5883
-8.91151	3.53503
